source_protocol,source_file,source_line,legacy_entry_type,legacy_wire_name,legacy_command_id,legacy_command_name,legacy_class,legacy_method,legacy_event,legacy_config_name,legacy_status,legacy_payload_summary,target_domain,target_feature,target_capability,target_rpc_kind,target_axtp_method,target_axtp_event,target_protocol_doc,target_match_basis,confidence,rationale,open_questions
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,91,command,CommonGetOsdMirrorState,0xC0049 / 0x0049 -> 0x00C9,CommonGetOsdMirrorState,,CommonGetOsdMirrorState,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetOsdMirrorState(EnableState(result))。",video,osd,video.osd,method,video.getOsdConfig,,docs/protocol/video/video.osd.md,matched docs/protocol (docs/protocol/video/video.osd.md),high,OSD/水印/叠加显示归 video.osd。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,92,command,CommonSetAFCalibration,0xC004A / 0x004A -> 0x00CA,CommonSetAFCalibration,,CommonSetAFCalibration,,,已发送/case空,input=无 payload; output=case 空，未读取 payload；无 callback。,camera,calibration,camera.calibration,method,camera.startCalibration,,docs/protocol/camera/camera.calibration.md,capability has docs/protocol draft (docs/protocol/camera/camera.calibration.md); method/event is taxonomy/spec candidate,high,AF/镜头校准归 camera.calibration。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,93,command,CommonStartAudioTest,0xC004B / 0x004B -> 0x00CB,CommonStartAudioTest,,CommonStartAudioTest,,,仅响应/case空,input=源码未找到发送封装; payload 未明确; output=case 空，未读取 payload；无 callback。,diagnostic,audioTest,diagnostic.audioTest,method,diagnostic.runAudioTest,,docs/protocol/diagnostic/diagnostic.audioTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.audioTest.md); method/event is taxonomy/spec candidate,high,音频产测归 diagnostic.audioTest。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,94,command,CommonSetFlipState,0xC004C / 0x004C -> 0x00CC,CommonSetFlipState,,CommonSetFlipState,,,已发送/case空,input=uint32 BE EnableState; output=case 空，未读取 payload；无 callback。,video,outputTransform,video.outputTransform,method,video.setOutputTransform,,docs/protocol/video/video.outputTransform.md,matched docs/protocol (docs/protocol/video/video.outputTransform.md),high,镜像/翻转等输出变换归 video.outputTransform。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,95,command,CommonGetFlipState,0xC004D / 0x004D -> 0x00CD,CommonGetFlipState,,CommonGetFlipState,,,已发送/已解析,"input=无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8) -> onGetFlipState(EnableState(result))。",video,outputTransform,video.outputTransform,method,video.getOutputTransform,,docs/protocol/video/video.outputTransform.md,matched docs/protocol (docs/protocol/video/video.outputTransform.md),high,镜像/翻转等输出变换归 video.outputTransform。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,96,command,CommonGetNoiseSuppressionLevel,0xC004E / 0x004E -> 0x00CE,CommonGetNoiseSuppressionLevel,,CommonGetNoiseSuppressionLevel,,,已发送/已解析,"input=无 payload, dst=broadcast; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)；仅 head.src()==2 时 onGetNoiseSuppressionLevel(DegreeLevel(result))。",audio,algorithm,audio.algorithm,method,audio.getAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,97,command,CommonSetNoiseSuppressionLevel,0xC004F / 0x004F -> 0x00CF,CommonSetNoiseSuppressionLevel,,CommonSetNoiseSuppressionLevel,,,已发送/case空,"input=uint8 DegreeLevel(0..4), dst=broadcast; output=case 空，未读取 payload；无 callback。",audio,algorithm,audio.algorithm,method,audio.setAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,98,command,CommonGetBootDetect,0xC0050 / 0x0050 -> 0x00D0,CommonGetBootDetect,,CommonGetBootDetect,,,仅响应/case空,input=源码未找到发送封装; 通常无 payload; output=case 空，未读取 payload；无 callback。,system,initialization,system.initialization,method,system.getInitializationState,,docs/protocol/system/system.initialization.md,capability has docs/protocol draft (docs/protocol/system/system.initialization.md); method/event is taxonomy/spec candidate,medium,Boot detect/info/erase 属于启动或初始化流程，归 system.initialization。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,99,command,CommonGetReverberationSuppressionLevel,0xC0051 / 0x0051 -> 0x00D1,CommonGetReverberationSuppressionLevel,,CommonGetReverberationSuppressionLevel,,,已发送/已解析,"input=无 payload, dst=broadcast; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)；仅 head.src()==2 时 onGetReverbrationSuppressionLevel(DegreeLevel(result))。",audio,algorithm,audio.algorithm,method,audio.getAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,100,command,CommonSetReverberationSuppressionLevel,0xC0052 / 0x0052 -> 0x00D2,CommonSetReverberationSuppressionLevel,,CommonSetReverberationSuppressionLevel,,,已发送/case空,"input=uint8 DegreeLevel(0..4), dst=broadcast; output=case 空，未读取 payload；无 callback。",audio,algorithm,audio.algorithm,method,audio.setAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,101,command,CommonGetEchoCancellationLevel,0xC0053 / 0x0053 -> 0x00D3,CommonGetEchoCancellationLevel,,CommonGetEchoCancellationLevel,,,已发送/已解析,"input=无 payload, dst=broadcast; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)；仅 head.src()==2 时 onGetEchoCancellationLevel(DegreeLevel(result))。",audio,algorithm,audio.algorithm,method,audio.getAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,102,command,CommonSetEchoCancellationLevel,0xC0054 / 0x0054 -> 0x00D4,CommonSetEchoCancellationLevel,,CommonSetEchoCancellationLevel,,,已发送/case空,"input=uint8 DegreeLevel(0..4), dst=broadcast; output=case 空，未读取 payload；无 callback。",audio,algorithm,audio.algorithm,method,audio.setAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,103,command,CommonGetRecordEqParams,0xC0055 / 0x0055 -> 0x00D5,CommonGetRecordEqParams,,CommonGetRecordEqParams,,,仅响应/case空,input=源码未找到发送封装; 通常无 payload; output=case 空，未读取 payload；无 callback。,audio,eq,audio.eq,method,audio.getEqConfig,,docs/protocol/audio/audio.eq.md,matched docs/protocol (docs/protocol/audio/audio.eq.md),high,EQ 参数、模式和配置归 audio.eq。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,104,command,CommonSetRecordEqParams,0xC0056 / 0x0056 -> 0x00D6,CommonSetRecordEqParams,,CommonSetRecordEqParams,,,仅响应/case空,input=源码未找到发送封装; payload 未明确; output=case 空，未读取 payload；无 callback。,audio,eq,audio.eq,method,audio.setEqConfig,,docs/protocol/audio/audio.eq.md,matched docs/protocol (docs/protocol/audio/audio.eq.md),high,EQ 参数、模式和配置归 audio.eq。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,105,command,CommonGetDefaultNoiseSuppressionLevel,0xC0057 / 0x0057 -> 0x00D7,CommonGetDefaultNoiseSuppressionLevel,,CommonGetDefaultNoiseSuppressionLevel,,,仅响应/解析未回调,"input=源码未找到发送封装; 通常无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)，但默认降噪 callback 注释掉。",audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,106,command,CommonSetDefaultNoiseSuppressionLevel,0xC0058 / 0x0058 -> 0x00D8,CommonSetDefaultNoiseSuppressionLevel,,CommonSetDefaultNoiseSuppressionLevel,,,仅响应/case空,input=源码未找到发送封装; payload 未明确; output=case 空，未读取 payload；无 callback。,audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,107,command,CommonGetDefaultReverberationSuppressionLevel,0xC0059 / 0x0059 -> 0x00D9,CommonGetDefaultReverberationSuppressionLevel,,CommonGetDefaultReverberationSuppressionLevel,,,仅响应/解析未回调,"input=源码未找到发送封装; 通常无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)，但默认混响抑制 callback 注释掉。",audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,108,command,CommonSetDefaultReverberationSuppressionLevel,0xC005A / 0x005A -> 0x00DA,CommonSetDefaultReverberationSuppressionLevel,,CommonSetDefaultReverberationSuppressionLevel,,,仅响应/case空,input=源码未找到发送封装; payload 未明确; output=case 空，未读取 payload；无 callback。,audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,109,command,CommonGetDefaultEchoCancellationLevel,0xC005B / 0x005B -> 0x00DB,CommonGetDefaultEchoCancellationLevel,,CommonGetDefaultEchoCancellationLevel,,,仅响应/解析未回调,"input=源码未找到发送封装; 通常无 payload; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)，但默认回声消除 callback 注释掉。",audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,110,command,CommonSetDefaultEchoCancellationLevel,0xC005C / 0x005C -> 0x00DC,CommonSetDefaultEchoCancellationLevel,,CommonSetDefaultEchoCancellationLevel,,,仅响应/case空,input=源码未找到发送封装; payload 未明确; output=case 空，未读取 payload；无 callback。,audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,111,command,CommonGetDefaultRecordEqParams,0xC005D / 0x005D -> 0x00DD,CommonGetDefaultRecordEqParams,,CommonGetDefaultRecordEqParams,,,仅响应/case空,input=源码未找到发送封装; 通常无 payload; output=case 空，未读取 payload；无 callback。,audio,eq,audio.eq,method,audio.resetEqConfig,,docs/protocol/audio/audio.eq.md,matched docs/protocol (docs/protocol/audio/audio.eq.md),high,EQ 参数、模式和配置归 audio.eq。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,112,command,CommonSetDefaultRecordEqParams,0xC005F / 0x005F -> 0x00DF,CommonSetDefaultRecordEqParams,,CommonSetDefaultRecordEqParams,,,仅响应/case空,input=源码未找到发送封装; payload 未明确; output=case 空，未读取 payload；无 callback。,audio,eq,audio.eq,method,audio.resetEqConfig,,docs/protocol/audio/audio.eq.md,matched docs/protocol (docs/protocol/audio/audio.eq.md),high,EQ 参数、模式和配置归 audio.eq。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,113,command,CommonResetAudioAlgorithmParams,0xC0060 / 0x0060 -> 0x00E0,CommonResetAudioAlgorithmParams,,CommonResetAudioAlgorithmParams,,,已发送/解析未回调,"input=无 payload, dst=broadcast; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)，但 callback 注释掉。",audio,algorithm,audio.algorithm,method,audio.resetAlgorithmConfig,,docs/protocol/audio/audio.algorithm.md,matched docs/protocol (docs/protocol/audio/audio.algorithm.md),medium,音频算法、波束、DOA、降噪/回声/混响抑制归 audio.algorithm。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,114,command,CommonGetMuteLightEnhancement,0xC0061 / 0x0061 -> 0x00E1,CommonGetMuteLightEnhancement,,CommonGetMuteLightEnhancement,,,已发送/已解析,"input=无 payload, dst=broadcast; output=读取 result(1/2/4B: len=4 读 BE uint32, len=2 读 BE uint16, len=1 读 uint8)；仅 head.src()==2 时 onGetMuteLightEnhancement(result)。",audio,volume,audio.volume,method,audio.getVolumeState,,docs/protocol/audio/audio.volume.md,capability has docs/protocol draft (docs/protocol/audio/audio.volume.md); method/event is taxonomy/spec candidate,high,音量、增益、静音归 audio.volume。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,115,command,CommonSetMuteLightEnhancement,0xC0062 / 0x0062 -> 0x00E2,CommonSetMuteLightEnhancement,,CommonSetMuteLightEnhancement,,,已发送/case空,"input=uint8 value, dst=broadcast; output=case 空，未读取 payload；无 callback。",audio,volume,audio.volume,method,audio.setVolumeConfig,,docs/protocol/audio/audio.volume.md,matched docs/protocol (docs/protocol/audio/audio.volume.md),high,音量、增益、静音归 audio.volume。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,116,command,CommonAudioRecordStart,0xC0063 / 0x0063 -> 0x00E3,CommonAudioRecordStart,,CommonAudioRecordStart,,,已发送/已解析,"input=uint16 BE max_time_seconds, dst=broadcast; output=至少 8B：support:uint8[0]、audio_type:uint8[1]、sample_rate:uint32 BE[2..5]、channel:uint8[6]、bit_width:uint8[7] -> onAudioRecordStart。",audio,recording,audio.recording,stream_owner_method,audio.startRecording,,docs/protocol/audio/audio.recording.md,matched docs/protocol (docs/protocol/audio/audio.recording.md),high,音频录制与音频数据上报归 audio.recording。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,117,command,CommonAudioRecordStop,0xC0064 / 0x0064 -> 0x00E4,CommonAudioRecordStop,,CommonAudioRecordStop,,,已发送/已解析,"input=无 payload, dst=broadcast; output=至少 2B：data_len:uint16 BE[0..1] -> onAudioRecordStopped(data_len)。",audio,recording,audio.recording,stream_owner_method,audio.stopRecording,,docs/protocol/audio/audio.recording.md,matched docs/protocol (docs/protocol/audio/audio.recording.md),high,音频录制与音频数据上报归 audio.recording。,
axdp_hid,docs/legacy-migration/evidence/AXDP源码协议扫描清单.md,118,command,CommonAudioRecordData,0xBFFE5 / 0xFFE5 -> 0x0065,CommonAudioRecordData,,CommonAudioRecordData,,,仅响应/已解析,"input=设备上报/流数据; 主机无发送封装; 注: 0xC0065,下位机错误; output=raw payload，长度=head.len() -> onAudioRecordData(data,len)。",audio,recording,audio.recording,stream_owner_method,audio.startRecording,,docs/protocol/audio/audio.recording.md,matched docs/protocol (docs/protocol/audio/audio.recording.md),high,音频录制与音频数据上报归 audio.recording。,
